artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Sean Paul,She Doesn't Mind,227786,FALSO,2012,70,718,776,7,-5.208,0,259,624,5.3e-06,207,622,120.015,"hip hop, pop"
alt-J,Breezeblocks,227080,FALSO,2012,71,616,656,5,-7.298,1,489,96,879,205,286,150.071,rock
Calvin Harris,Sweet Nothing (feat. Florence Welch),212560,FALSO,2012,71,573,929,8,-3.942,0,263,197,112,567,582,127.934,"hip hop, pop, Dance/Electronic"
P!nk,True Love (feat. Lily Allen),230733,VERDADERO,2012,71,457,823,9,-4.76,1,219,144,0.0,108,578,192.205,pop
Bridgit Mendler,Ready or Not,200946,FALSO,2012,72,715,872,2,-3.835,1,263,351,3.84e-05,107,748,93.043,pop
David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),194840,VERDADERO,2012,72,666,876,3,-3.078,1,482,55,0.0,259,552,129.884,"hip hop, pop, Dance/Electronic"
Katy Perry,California Gurls,234653,FALSO,2012,72,791,754,0,-3.729,1,404,446,0.0,163,425,125.014,pop
Katy Perry,The One That Got Away,227333,FALSO,2012,72,687,792,1,-4.023,0,180,802,0.0,0.2,864,133.962,pop
PSY,Gangnam Style (ê°•ë‚¨ìŠ¤íƒ€ì¼),219493,FALSO,2012,72,727,937,11,-2.871,0,291,417,0.0,91,749,132.067,pop
Justin Bieber,Beauty And A Beat,227986,FALSO,2012,73,602,843,0,-4.831,1,301,688,5.27e-05,682,526,128.003,pop
Kanye West,Mercy,329320,VERDADERO,2012,73,563,496,6,-9.381,0,358,685,5.8e-05,173,426,139.993,hip hop
Katy Perry,Part Of Me,216160,FALSO,2012,73,678,918,5,-4.63,1,358,417,0.0,744,769,130.028,pop
Linkin Park,BURN IT DOWN,230253,FALSO,2012,73,585,972,9,-4.45,0,550,143,0.0,707,585,110.006,"rock, metal"
Passenger,Let Her Go,252866,FALSO,2012,73,509,538,7,-7.335,1,130,385,0.0,104,244,75.089,pop
Adele,Skyfall,286480,FALSO,2012,74,346,552,0,-6.864,0,148,417,0.0,114,789,75.881,"pop, R&B"
Katy Perry,Last Friday Night (T.G.I.F.),230746,FALSO,2012,74,649,815,3,-3.796,0,443,125,4.31e-05,671,765,126.03,pop
Maroon 5,One More Night,219546,FALSO,2012,74,716,821,5,-3.435,0,221,558,0.0,844,618,92.997,pop
Nicki Minaj,Starships,210626,VERDADERO,2012,75,747,716,11,-2.457,0,181,135,0.0,251,751,125.008,"hip hop, pop"
Rihanna,Diamonds,225146,FALSO,2012,75,564,710,11,-4.92,0,368,125,0.0,109,393,91.972,"hip hop, pop, R&B"
Flo Rida,Good Feeling,248133,FALSO,2012,76,706,890,1,-4.444,0,387,588,286,306,684,128.011,"hip hop, pop"
fun.,We Are Young (feat. Janelle MonÃ¡e),250626,FALSO,2012,76,378,638,10,-5.576,1,113,0.02,7.66e-05,849,735,184.086,"rock, pop"
P!nk,Try,247906,FALSO,2012,76,674,628,2,-7.079,1,113,144,0.0,944,552,103.998,pop
P!nk,Try,247906,FALSO,2012,76,674,628,2,-7.079,1,296,144,0.0,944,552,103.998,pop
Rihanna,Stay,240706,FALSO,2012,76,621,310,9,-10.164,0,118,945,6.12e-05,117,125,111.893,"hip hop, pop, R&B"
Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,FALSO,2012,76,612,840,11,-3.145,0,243,112,0.0,116,438,129.042,"pop, Dance/Electronic"
Taylor Swift,I Knew You Were Trouble.,219720,FALSO,2012,76,622,469,3,-6.798,0,436,454,2.25e-06,335,679,77.019,pop
Flo Rida,Whistle,224653,FALSO,2012,77,747,937,0,-5.746,1,197,208,0.0,0.29,739,103.976,"hip hop, pop"
Flo Rida,Wild Ones (feat. Sia),232946,FALSO,2012,77,608,860,5,-5.324,0,480,991,0.0,262,437,127.075,"hip hop, pop"
Imagine Dragons,Radioactive,186813,FALSO,2012,77,448,784,9,-3.686,1,222,106,108,668,236,136.245,rock
Owl City,Good Time,205933,FALSO,2012,77,560,872,3,-4.269,1,276,239,6.98e-06,371,682,126.05,"rock, pop"
Pitbull,Feel This Moment (feat. Christina Aguilera),229506,FALSO,2012,77,673,758,7,-3.632,1,283,39,0.0,341,542,135.956,"hip hop, pop, latin"
Train,Drive By,195973,FALSO,2012,77,765,837,1,-3.113,0,394,107,1.06e-05,801,721,122.028,pop
Bruno Mars,Treasure,178560,VERDADERO,2012,78,874,692,5,-5.28,0,416,412,7.24e-05,324,937,116.017,pop
Carly Rae Jepsen,Call Me Maybe,193400,FALSO,2012,78,783,580,7,-6.548,1,349,114,2.28e-06,108,660,120.021,"pop, Dance/Electronic"
Kesha,Die Young,211920,FALSO,2012,78,711,700,1,-4.805,0,305,498,125,215,801,128.001,"pop, Dance/Electronic"
MARINA,Primadonna,221075,FALSO,2012,78,660,689,4,-2.671,0,169,884,0.0,922,427,127.98,"pop, Dance/Electronic"
The Script,Hall of Fame (feat. will.i.am),202533,FALSO,2012,78,421,873,10,-4.343,1,162,654,0.0,123,629,84.786,"pop, rock"
Calvin Harris,Feel So Close - Radio Edit,206413,FALSO,2012,79,707,924,7,-2.842,1,184,972,703,204,919,127.937,"hip hop, pop, Dance/Electronic"
David Guetta,Titanium (feat. Sia),245040,FALSO,2012,79,604,787,0,-3.674,0,287,679,0.15,127,301,126.062,"hip hop, pop, Dance/Electronic"
Of Monsters and Men,Little Talks,266600,FALSO,2012,79,457,757,1,-5.177,1,104,206,0.0,146,417,102.961,"pop, rock, Folk/Acoustic"
Pitbull,Timber (feat. Ke$ha),204160,FALSO,2012,80,581,963,11,-4.087,1,281,295,0.0,139,788,129.992,"hip hop, pop, latin"
Imagine Dragons,Demons,177506,FALSO,2012,81,505,710,3,-3.015,1,157,0.19,25,269,428,89.938,rock
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342,FALSO,2012,81,641,922,2,-4.457,1,139,291,0.0,862,847,146.078,"hip hop, pop"
Maroon 5,Payphone,231173,VERDADERO,2012,82,743,752,4,-4.813,1,118,188,0.0,287,545,110.015,pop
MKTO,Classic,175426,FALSO,2012,82,720,791,1,-4.689,1,184,384,0.0,157,756,102.071,"hip hop, pop"
One Direction,What Makes You Beautiful,199986,FALSO,2012,82,726,787,4,-2.494,1,317,9,0.0,596,888,124.99,pop
Bruno Mars,When I Was Your Man,213826,FALSO,2012,83,612,280,0,-8.648,1,232,932,0.0,88,387,72.795,pop
Bruno Mars,Locked out of Heaven,233478,FALSO,2012,85,726,698,5,-4.165,1,266,49,0.0,309,867,143.994,pop
Bruno Mars,Locked out of Heaven,233478,FALSO,2012,85,726,698,5,-4.165,1,153,49,0.0,309,867,143.994,pop
Avril Lavigne,Here's to Never Growing Up,214080,VERDADERO,2013,0,483,871,0,-3.084,1,153,15,0.0,415,716,164.986,pop
Britney Spears,Work B**ch,247853,VERDADERO,2013,0,630,816,9,-6.535,1,233,124,111,616,850,128.012,pop
Capital Cities,Safe And Sound,192693,FALSO,2013,0,652,783,0,-4.829,1,263,189,173,889,836,117.952,pop
Childish Gambino,3005,235662,VERDADERO,2013,0,681,463,6,-6.542,0,235,128,0.0,769,661,82.92,hip hop
Chris Brown,Fine China,213666,FALSO,2013,0,659,735,10,-4.758,0,218,466,0.0,111,609,104.038,"hip hop, pop, R&B"
J. Cole,Power Trip (feat. Miguel),241160,VERDADERO,2013,0,667,610,1,-7.054,1,233,322,203,426,465,99.991,hip hop
James Blunt,Bonfire Heart,238000,FALSO,2013,0,575,821,0,-5.7,1,362,181,0.0,124,449,118.021,pop
Kanye West,Black Skinhead,188013,VERDADERO,2013,0,578,825,1,-6.107,1,304,986,0.0,176,283,130.089,hip hop
Katy Perry,Unconditionally,228878,FALSO,2013,0,555,729,7,-4.813,1,358,357,0.0,209,369,129.003,pop
Lorde,Team,193058,FALSO,2013,0,691,582,6,-7.444,1,491,162,0.0,247,427,100.05,"pop, Dance/Electronic"
Martin Garrix,Animals - Radio Edit,176117,FALSO,2013,0,593,914,1,-5.351,1,430,137,445,714,381,128.015,"pop, Dance/Electronic"
Stromae,Papaoutai,232146,FALSO,2013,0,733,818,10,-7.222,0,399,241,0.0,636,253,116.019,pop
TiÃ«sto,Red Lights,263890,FALSO,2013,0,653,829,10,-4.783,1,495,739,1.5e-06,225,545,124.989,"pop, Dance/Electronic"
Bingo Players,Get Up (Rattle) - Vocal Edit,166933,FALSO,2013,1,801,985,7,-2.69,1,206,205,6.86e-06,296,722,127.99,"pop, Dance/Electronic"
Avicii,Hey Brother,255093,FALSO,2013,2,545,780,7,-4.867,0,429,309,4.64e-05,828,458,125.014,"pop, Dance/Electronic"
Avicii,Wake Me Up,247426,FALSO,2013,6,532,783,2,-5.697,1,197,38,12,161,643,124.08,"pop, Dance/Electronic"
Duke Dumont,Need U (100%) [feat. A*M*E] - Radio Edit,174853,FALSO,2013,27,681,835,0,-5.705,0,224,176,183,354,469,124.047,"pop, Dance/Electronic"
JLS,Everybody in Love,195586,FALSO,2013,39,705,783,5,-5.971,0,293,703,0.0,0.36,656,140.022,pop
Scooter,The Logical Song,234116,FALSO,2013,46,527,933,6,-6.277,0,487,112,362,425,493,144.043,"pop, Dance/Electronic"
Scooter,Nessaja,208449,FALSO,2013,47,486,904,2,-6.642,1,171,748,984,187,118,143.048,"pop, Dance/Electronic"
Birdy,Wings,252106,FALSO,2013,48,474,707,7,-4.534,1,121,831,0.0,162,224,83.235,pop
Unk,Walk It Out,173040,VERDADERO,2013,48,794,777,1,-3.696,0,298,982,0.0,202,706,160.022,"hip hop, pop"
Jason Derulo,The Other Side,226986,FALSO,2013,50,561,836,9,-3.939,1,204,525,0.0,136,517,127.923,"hip hop, pop"
Klingande,Jubel - Radio Edit,201626,FALSO,2013,50,686,524,0,-7.251,1,319,649,569,0.14,951,124.938,"pop, Dance/Electronic"
Jason Derulo,Trumpets,217306,FALSO,2013,53,627,703,0,-4.884,1,356,563,0.0,962,640,81.897,"hip hop, pop"
Disclosure,White Noise,277687,FALSO,2013,54,665,844,10,-6.164,0,101,963,215,311,902,119.978,"pop, Dance/Electronic"
Robin Thicke,Blurred Lines,263053,FALSO,2013,55,861,504,7,-7.707,1,137,412,1.78e-05,783,881,120.0,"pop, R&B"
Blake Shelton,Sure Be Cool If You Did,215720,FALSO,2013,56,576,726,11,-4.625,1,231,255,0.0,108,582,136.802,country
Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,VERDADERO,2013,56,760,652,6,-7.321,1,113,348,0.0,307,759,100.315,"hip hop, pop"
Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,VERDADERO,2013,56,760,652,6,-7.321,1,125,348,0.0,307,759,100.315,"hip hop, pop"
Baauer,Harlem Shake,196664,FALSO,2013,57,452,794,0,-5.151,1,236,111,182,416,282,137.825,Dance/Electronic
Nelly,Hey Porsche,209466,VERDADERO,2013,57,726,795,9,-4.653,1,352,136,0.0,698,952,115.995,"hip hop, pop, R&B"
Naughty Boy,La La La,220779,FALSO,2013,58,754,677,6,-4.399,0,132,112,0.0,111,254,124.988,Dance/Electronic
Christina Perri,human,250706,FALSO,2013,59,439,489,8,-6.286,1,109,132,643,114,253,143.808,pop
Katy Perry,This Is How We Do,204285,FALSO,2013,60,690,636,9,-6.028,0,238,203,0.0,147,800,96.0,pop
Bastille,Of The Night,214205,FALSO,2013,61,670,829,5,-7.2,0,239,192,225,89,349,125.01,"pop, rock"
The Saturdays,What About Us,220682,FALSO,2013,61,704,680,7,-4.751,1,102,59,0.0,213,689,123.973,"pop, Dance/Electronic"
Wale,Bad (feat. Rihanna) - Remix,238826,VERDADERO,2013,61,807,702,6,-6.594,0,128,307,0.0,111,447,114.038,"hip hop, pop, R&B"
JAY-Z,Holy Grail,338413,VERDADERO,2013,62,676,534,2,-6.901,0,110,594,8.59e-06,256,156,145.082,hip hop
will.i.am,This Is Love,279026,FALSO,2013,62,535,796,0,-3.446,0,221,473,0.0,145,282,128.954,"hip hop, pop"
Ylvis,The Fox (What Does the Fox Say?),213708,FALSO,2013,63,703,867,6,-4.292,1,307,107,0.0,119,546,128.008,hip hop
Ciara,Body Party,234040,FALSO,2013,64,577,576,2,-6.299,1,268,143,0.0,602,120,133.973,"pop, R&B"
Rudimental,Feel the Love (feat. John Newman),245186,FALSO,2013,64,389,706,1,-6.849,1,165,26,182,686,238,179.911,"pop, Dance/Electronic"
Ariana Grande,The Way,227026,FALSO,2013,65,645,878,5,-3.208,0,407,294,0.0,76,862,82.324,pop
Drake,Started From the Bottom,174120,VERDADERO,2013,65,794,523,8,-7.829,1,471,331,0.0,156,560,86.307,"hip hop, pop, R&B"
Armin van Buuren,This Is What It Feels Like,204360,FALSO,2013,66,551,833,8,-5.217,1,120,391,2.77e-06,632,145,129.885,"pop, Dance/Electronic"
Eminem,Berzerk,238746,VERDADERO,2013,66,739,872,11,-4.059,0,240,217,0.0,0.26,684,95.084,hip hop
Jason Derulo,Wiggle (feat. Snoop Dogg),193295,FALSO,2013,66,697,621,9,-6.886,0,300,802,0.0,162,721,81.946,"hip hop, pop"
One Direction,One Way or Another (Teenage Kicks),157293,FALSO,2013,66,489,867,4,-3.121,0,232,25,0.0,586,409,162.131,pop
Rudimental,Waiting All Night (feat. Ella Eyre),292586,FALSO,2013,66,544,728,6,-5.358,0,274,264,959,427,281,174.983,"pop, Dance/Electronic"
Justin Timberlake,Suit & Tie (feat. Jay-Z),326280,VERDADERO,2013,67,795,596,11,-3.799,0,109,103,0.0,164,357,101.985,pop
Icona Pop,I Love It (feat. Charli XCX),157152,VERDADERO,2013,68,711,906,8,-2.671,1,119,952,1.64e-05,153,824,125.916,"pop, Dance/Electronic"
Lil Wayne,Love Me,255053,VERDADERO,2013,68,669,634,11,-6.476,1,321,125,0.0,946,496,124.906,"hip hop, pop"
Sebastian Ingrosso,Reload - Radio Edit,221272,FALSO,2013,68,485,724,9,-4.633,0,355,736,0.0,631,433,128.045,"pop, Dance/Electronic"
will.i.am,#thatPOWER,279506,FALSO,2013,68,797,608,6,-6.096,0,255,112,7.66e-05,748,402,127.999,"hip hop, pop"
2 Chainz,We Own It (Fast & Furious),227906,FALSO,2013,69,563,902,1,-4.586,0,291,545,0.0,524,559,171.999,"hip hop, pop"
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893,FALSO,2013,69,832,659,10,-7.828,0,271,839,114,753,674,100.163,"hip hop, Dance/Electronic"
Selena Gomez,Come & Get It,231986,FALSO,2013,69,546,787,7,-4.1,0,317,101,21,809,573,79.979,pop
DJ Snake,Turn Down for What,213733,FALSO,2013,70,818,799,1,-4.1,0,247,107,128,57,815,100.014,"hip hop, pop, Dance/Electronic"
Echosmith,Cool Kids,237626,FALSO,2013,71,719,671,8,-6.279,1,365,372,8.21e-06,0.12,786,130.027,pop
Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",300840,FALSO,2013,71,581,549,10,-20.514,0,367,559,0.0,718,234,152.037,pop
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826,FALSO,2013,71,558,924,9,-4.341,0,308,271,3.32e-06,537,567,151.99,rock
Drake,"Hold On, We're Going Home",227880,FALSO,2013,72,773,414,6,-7.436,0,380,411,3.4e-05,733,289,99.993,"hip hop, pop, R&B"
Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214912,FALSO,2013,72,572,810,1,-5.791,0,204,157,6.53e-06,0.13,110,126.052,pop
Katy Perry,Roar,223546,FALSO,2013,73,554,772,7,-4.821,0,319,487,6.6e-06,354,455,179.984,pop
Bastille,Pompeii,214147,FALSO,2013,74,679,715,9,-6.383,1,322,755,0.0,271,571,127.435,"pop, rock"
Disclosure,Latch,255631,FALSO,2013,74,503,727,1,-5.456,1,331,159,9.45e-05,895,521,121.985,"pop, Dance/Electronic"
Disclosure,Latch,255631,FALSO,2013,74,503,727,1,-5.456,1,393,159,9.45e-05,895,521,121.985,"pop, Dance/Electronic"
John Newman,Love Me Again,239894,FALSO,2013,74,495,894,2,-4.814,0,253,453,596,103,213,126.03,set()
Katy Perry,Dark Horse,215672,FALSO,2013,74,647,585,6,-6.123,1,162,314,0.0,165,353,131.934,pop
Eminem,The Monster,250188,VERDADERO,2013,75,781,853,1,-3.68,0,203,525,0.0,0.12,624,110.049,hip hop
James Arthur,Impossible,209440,FALSO,2013,75,376,695,0,-4.782,0,282,135,0.0,0.11,302,169.533,pop
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786,VERDADERO,2013,76,853,693,1,-6.87,1,212,239,0.0,0.11,662,95.967,hip hop
Lorde,Team,193058,FALSO,2013,76,690,578,6,-7.436,1,368,167,0.0,305,416,99.961,"pop, Dance/Electronic"
One Direction,Best Song Ever,200106,FALSO,2013,76,652,877,1,-2.986,1,341,227,0.0,789,486,118.491,pop
Lorde,Royals,190185,FALSO,2013,77,674,428,7,-9.504,1,282,121,0.0,132,337,84.878,"pop, Dance/Electronic"
Miley Cyrus,Wrecking Ball,221360,FALSO,2013,77,530,422,5,-6.262,1,369,407,0.0,107,349,119.964,pop
Justin Timberlake,Mirrors,484146,FALSO,2013,78,574,512,5,-6.664,0,137,234,0.0,946,512,76.899,pop
Miley Cyrus,We Can't Stop,231240,FALSO,2013,78,613,622,1,-5.794,0,248,882,0.0,0.37,484,80.003,pop
will.i.am,Scream & Shout,283400,VERDADERO,2013,78,772,685,5,-6.849,1,365,19,8.96e-05,131,501,130.033,"hip hop, pop"
Demi Lovato,Heart Attack,210840,FALSO,2013,79,504,785,8,-4.802,1,160,738,0.0,239,502,173.968,pop
Paramore,Still into You,216013,FALSO,2013,79,602,923,5,-3.763,1,459,98,0.0,561,765,136.01,"pop, rock"
One Direction,Story of My Life,245493,FALSO,2013,81,600,663,3,-5.802,1,353,225,0.0,119,286,121.07,pop
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413,FALSO,2013,83,794,811,6,-8.966,0,433,426,1.07e-06,101,862,116.047,"hip hop, Dance/Electronic"
Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,FALSO,2013,84,691,631,2,-6.478,1,104,483,1.13e-05,104,800,92.004,rock
Arctic Monkeys,Do I Wanna Know?,272394,FALSO,2013,84,548,532,5,-7.596,1,140,186,263,217,405,85.03,rock
John Legend,All of Me,269560,FALSO,2013,84,422,264,8,-7.064,1,206,922,0.0,132,331,119.93,"pop, R&B"
Tom Odell,Another Love,244360,VERDADERO,2013,88,445,537,4,-8.532,0,382,695,1.65e-05,944,131,122.769,pop
The Neighbourhood,Sweater Weather,240400,FALSO,2013,89,612,807,10,-2.81,1,155,495,177,101,398,124.053,"rock, pop"
Ariana Grande,Break Free,214840,FALSO,2014,0,687,702,7,-5.324,0,177,64,4.35e-05,204,284,129.956,pop
Azealia Banks,212,204956,VERDADERO,2014,0,847,769,11,-5.761,0,443,145,12,767,626,126.017,"hip hop, pop, R&B"
Maroon 5,Maps,189840,FALSO,2014,0,737,723,1,-5.51,0,304,179,0.0,675,893,120.003,pop
Maroon 5,Sugar,235493,VERDADERO,2014,0,744,783,1,-7.077,1,448,553,0.0,86,885,120.042,pop
Nick Jonas,Jealous - Remix,222213,VERDADERO,2014,0,685,709,11,-3.578,0,294,132,0.0,452,504,93.047,pop
Olly Murs,Up (feat. Demi Lovato),224293,FALSO,2014,0,690,845,9,-4.676,1,126,193,0.0,101,638,114.948,"pop, Dance/Electronic"
Olly Murs,Wrapped Up (feat. Travie McCoy),185640,FALSO,2014,0,787,848,1,-4.696,1,132,915,0.0,0.15,947,121.989,"pop, Dance/Electronic"
ScHoolboy Q,Collard Greens,299960,VERDADERO,2014,0,826,571,11,-4.871,1,257,239,7.38e-06,207,666,153.972,"hip hop, pop"
ScHoolboy Q,Man Of The Year,216013,VERDADERO,2014,0,743,861,3,-5.234,1,335,518,0.0,181,391,111.959,"hip hop, pop"
Sheppard,Geronimo,218227,FALSO,2014,0,707,771,7,-6.275,1,120,434,13,115,437,142.016,"pop, rock, Dance/Electronic"
Storm Queen,Look Right Through - MK Vocal Edit,150400,FALSO,2014,0,832,815,0,-8.035,0,305,304,553,263,519,119.995,Dance/Electronic
The Chainsmokers,#SELFIE - Original Mix,183750,FALSO,2014,0,789,915,0,-3.263,1,191,135,8.77e-06,818,660,127.955,"pop, Dance/Electronic"
TiÃ«sto,Wasted,188371,FALSO,2014,0,645,832,2,-5.595,1,271,106,264,199,375,112.028,"pop, Dance/Electronic"
Mr. Probz,Waves - Robin Schulz Radio Edit,208133,FALSO,2014,2,829,510,5,-9.334,0,306,821,14,829,450,119.993,"hip hop, Dance/Electronic"
Calvin Harris,Summer,224506,FALSO,2014,21,603,861,4,-3.565,0,349,215,43,0.1,720,127.962,"hip hop, pop, Dance/Electronic"
Lost Frequencies,Are You With Me - Radio Edit,138842,FALSO,2014,33,776,574,5,-9.882,0,409,466,7.83e-05,131,412,121.03,"pop, Dance/Electronic"
David Guetta,Bad (feat. Vassy) - Radio Edit,170625,FALSO,2014,45,614,972,5,-3.927,0,306,125,186,328,411,127.966,"hip hop, pop, Dance/Electronic"
Peking Duk,High (feat. Nicole Millar),228000,FALSO,2014,48,525,803,0,-4.052,0,225,129,868,0.29,383,100.094,Dance/Electronic
Charli XCX,Boom Clap,169866,FALSO,2014,49,659,911,4,-2.28,1,268,154,304,191,576,91.999,"pop, Dance/Electronic"
ZHU,Faded,223386,FALSO,2014,49,861,475,9,-7.195,0,233,865,119,122,599,124.96,Dance/Electronic
David Guetta,Lovers on the Sun (feat. Sam Martin),203520,FALSO,2014,50,645,891,6,-2.505,0,308,932,3.88e-06,379,568,124.915,"hip hop, pop, Dance/Electronic"
Alesso,Heroes (we could be),209866,FALSO,2014,52,521,754,5,-4.144,1,177,373,0.0,239,352,125.876,"pop, Dance/Electronic"
Nicki Minaj,Bed Of Lies,269946,VERDADERO,2014,53,716,670,11,-5.779,1,205,251,0.0,109,124,86.01,"hip hop, pop"
Taylor Swift,Bad Blood,211933,FALSO,2014,54,646,794,7,-6.104,1,238,885,6.16e-06,201,287,170.216,pop
Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),226580,VERDADERO,2014,55,733,676,10,-5.655,0,332,697,0.0,208,701,97.448,"hip hop, pop, R&B"
Selena Gomez,The Heart Wants What It Wants,227360,FALSO,2014,58,616,789,7,-4.874,0,196,53,0.0,142,621,83.066,pop
OneRepublic,Love Runs Out,224226,FALSO,2014,59,719,935,7,-3.752,1,334,167,0.0,973,738,120.022,pop
Gorgon City,Ready For Your Love,198880,FALSO,2014,61,677,753,5,-7.038,1,242,531,128,333,471,121.939,"pop, Dance/Electronic"
O.T. Genasis,CoCo,239573,VERDADERO,2014,61,886,628,8,-5.949,1,372,215,1.15e-05,0.31,178,119.906,"hip hop, pop"
Taylor Swift,Style,231000,FALSO,2014,61,588,791,7,-5.595,1,335,245,258,118,487,94.933,pop
OneRepublic,Counting Stars,257386,FALSO,2014,62,663,705,1,-4.972,0,406,654,0.0,117,477,122.014,pop
Sam Smith,Money On My Mind,192670,FALSO,2014,62,688,841,2,-5.217,1,113,204,295,229,743,133.912,pop
Sigma,Nobody To Love - Radio Edit,189720,FALSO,2014,62,441,921,8,-3.32,1,469,526,6.34e-06,177,182,175.001,"pop, Dance/Electronic"
Ella Henderson,Ghost,213213,FALSO,2014,63,680,840,9,-3.823,1,237,457,8.66e-06,143,468,104.975,"pop, Dance/Electronic"
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,217346,FALSO,2014,63,596,738,8,-3.109,1,285,109,0.0,947,461,127.961,"hip hop, pop, Dance/Electronic"
G.R.L.,Ugly Heart,198306,FALSO,2014,64,650,786,9,-5.488,1,451,19,0.0,323,446,124.96,pop
Kiesza,Hideaway,251986,FALSO,2014,64,838,720,7,-4.135,0,216,862,696,772,203,122.993,"pop, Dance/Electronic"
Selena Gomez,The Heart Wants What It Wants,227373,FALSO,2014,64,616,789,7,-4.874,0,239,53,0.0,142,621,83.066,pop
Philip George,Wish You Were Mine - Radio Edit,177560,FALSO,2014,65,654,832,7,-4.164,0,168,126,901,102,407,123.002,"pop, Dance/Electronic"
Rita Ora,I Will Never Let You Down,203466,FALSO,2014,65,753,801,4,-3.215,1,340,403,0.0,128,794,128.011,"hip hop, pop, Dance/Electronic"
Enrique Iglesias,Bailando - Spanish Version,243386,FALSO,2014,66,718,792,7,-3.519,1,347,467,3.65e-06,399,960,90.949,"pop, latin"
Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,189399,FALSO,2014,66,760,886,9,-5.356,0,261,219,7.43e-06,623,780,123.002,"pop, rock"
Natalie La Rose,Somebody,189906,FALSO,2014,66,830,520,0,-8.714,1,453,792,1.25e-05,656,735,104.99,set()
Nicki Minaj,Anaconda,260240,VERDADERO,2014,66,964,605,9,-6.223,1,190,668,7.78e-06,214,646,129.994,"hip hop, pop"
Tove Lo,Talking Body,238426,VERDADERO,2014,66,736,761,4,-5.449,0,335,966,0.0,823,114,119.999,"pop, Dance/Electronic"
Tove Lo,Talking Body,238426,VERDADERO,2014,66,736,761,4,-5.449,0,337,966,0.0,823,114,119.999,"pop, Dance/Electronic"
Chris Brown,New Flame (feat. Usher & Rick Ross),244226,VERDADERO,2014,67,702,629,1,-4.292,1,157,506,0.0,963,446,141.967,"hip hop, pop, R&B"
Duke Dumont,I Got U,285596,FALSO,2014,67,636,761,9,-7.752,0,232,377,784,851,463,120.837,"pop, Dance/Electronic"
Iggy Azalea,Black Widow,209423,VERDADERO,2014,67,743,720,11,-3.753,1,263,192,386,109,519,163.99,"hip hop, pop"
Oliver Heldens,Gecko (Overdrive) - Radio Edit,165440,FALSO,2014,67,609,885,0,-5.469,1,251,521,1.15e-05,336,760,124.959,"pop, Dance/Electronic"
Kid Ink,Show Me (feat. Chris Brown),217800,VERDADERO,2014,68,711,508,7,-7.299,1,326,355,0.0,141,663,98.098,"hip hop, pop"
Klangkarussell,Sonnentanz - Sun Don't Shine,238120,FALSO,2014,68,579,549,5,-8.262,0,266,104,202,964,155,119.74,"pop, Dance/Electronic"
BeyoncÃ©,7/11,213506,FALSO,2014,69,747,705,9,-5.137,0,225,128,0.0,126,560,136.024,"pop, R&B"
DJ Snake,You Know You Like It,247266,FALSO,2014,69,407,725,5,-5.346,0,195,141,2.46e-06,306,247,196.093,"hip hop, pop, Dance/Electronic"
DJ Snake,You Know You Like It,247266,FALSO,2014,69,407,725,5,-5.346,0,314,141,2.46e-06,306,247,196.093,"hip hop, pop, Dance/Electronic"
